id,Woi,CAPEX,Crusher1,microwave_choice,ore_sorter_choice,screen1_choice,part2_choice,Jb1,Screen2,crusher2_choice,Crusher2,part3_choice,primary_bm_BallMill,primary_bm_CS_sim,Screen1,HPGR,hpgr_fsp,hpgr_U
986,8.889492069,93.77932389,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.773031406,,,,
987,9.80334771,88.17312398,10,with,without,without,CAHM,11.1216273,4,,,BallMill,27,0.7,,,,
988,11.7710719,57.62832519,10,without,without,without,SAG,10.11700699,8,without,,Mono_Roll,27,0.7,,,,
989,9.397907278,70.57792671,10,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.68666213,,,,
990,8.568849276,93.80820331,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.710137775,,,,
991,8.532339518,95.81590449,9,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.697064243,,,,
992,8.832159893,93.60630532,10,with,without,without,CAHM,11.1216273,9,,,Mono_Roll,27,0.758397696,,,,
993,8.639092988,93.80050214,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.725106336,,,,
994,12.79609237,57.57660018,10,without,without,without,SAG,12.99718035,9,without,,Mono_Roll,27,0.7,,,,
995,8.87873015,94.8655677,10,with,without,without,CAHM,10.79909115,4,,,Mono_Roll,27,0.769444271,,,,
996,8.522426205,93.8139792,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.699720845,,,,
997,67.05339071,27579.90214,10,without,without,with,CAHM,11.1216273,9,,,HPGR_Fines,27,0.758397696,2,,,
998,8.467117815,93.81975508,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.68666213,,,,
999,9.497409078,69.46857937,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
